customer_id,snapshot_date,customer_type,gender,primary_channel,total_views_7d,add_to_cart_7d,purchase_7d,recency_days,orders_30d,orders_90d,orders_365d,revenue_30d,revenue_90d,revenue_365d,aov_90d,channel_web_orders_90d,channel_store_orders_90d,channel_marketplace_orders_90d,avg_discount_rate_90d,discounted_line_ratio_90d,interest_top_category_90d,top_category_share_90d,unique_categories_90d,unique_products_90d,category_mix_entropy_90d,tickets_30d,open_tickets,avg_resolution_time_hours_90d,csat_avg_90d,churn_label_30d,future_revenue_6m,future_revenue_12m,segment_hint
cust_4e9ef457cd83,2025-07-22,unknown,female,web,14,1,0,41,0,1,4,9898.55,31168.66,201235.07,31168.66,1,0,0,0.2076,0.6604,Chưa rõ,0.8219,3,3,0.1957,2,1,9.95,3.58,0,35675.52,333693.95,New / One-time
cust_5fb9b5ac1428,2026-01-02,retail,female,store,39,2,1,70,1,2,6,520553.88,1249152.76,4446928.37,624576.38,0,2,0,0.3128,1.0,Chưa rõ,0.304,1,5,0.0,0,0,24.61,2.24,1,862011.31,4512822.21,At-risk Dormant
cust_4a564b4c988c,2025-07-02,vip,female,web,17,1,0,152,0,2,5,481077.64,659260.57,5130724.9,329630.28,2,0,0,0.3189,0.703,Chưa rõ,0.7355,1,6,0.0,0,0,69.29,3.54,1,342444.84,7461251.78,At-risk Dormant
cust_b83da34be3b9,2025-08-27,wholesale,female,web,31,3,1,27,1,1,2,1785468.22,2683217.42,7022943.93,2683217.42,1,0,0,0.3896,0.3091,Chưa rõ,0.6452,4,4,0.4918,0,0,23.82,4.57,0,5775878.03,15981066.9,Regular
cust_8d045eab1d19,2025-07-27,wholesale,female,web,34,4,2,26,1,2,4,285575.7,468762.93,1323409.83,234381.46,2,0,0,0.3509,0.5577,Chưa rõ,0.3129,3,5,0.7548,0,0,4.45,4.14,0,509104.77,1478945.48,Regular
cust_2a0fd36c3a81,2025-09-16,retail,male,web,29,2,3,1,1,2,6,71641.12,138497.48,589989.56,69248.74,2,0,0,0.2663,0.594,Chưa rõ,0.4103,2,4,0.4087,0,0,9.69,3.84,0,188222.84,1068164.45,Regular
cust_9954d7140cb9,2025-11-13,retail,female,web,22,3,0,95,0,1,4,477040.37,650486.81,2016709.92,650486.81,1,0,0,0.382,0.4012,Chưa rõ,0.3383,2,2,0.4587,0,0,33.45,3.32,1,436625.53,1328387.34,At-risk Dormant
cust_3aaa645274af,2025-11-09,retail,female,web,15,1,1,122,0,1,3,193717.92,445671.81,2409792.28,445671.81,1,0,0,0.3046,0.3607,Chưa rõ,0.2883,3,3,0.7818,0,0,49.05,2.94,1,339162.26,1932881.84,At-risk Dormant
cust_5147d45ff248,2025-09-13,vip,female,web,35,4,0,73,1,2,4,1492268.69,2278107.11,5385586.87,1139053.55,2,0,0,0.3156,0.5537,Chưa rõ,0.5233,6,5,0.8541,1,1,35.05,2.87,1,2210439.7,4703807.96,At-risk Dormant
cust_34dcc39063cd,2025-12-21,retail,female,web,36,2,1,74,1,1,6,323577.95,1059603.32,2450470.61,1059603.32,1,0,0,0.322,0.3304,Chưa rõ,0.15,3,3,0.9338,0,0,62.22,2.76,1,585896.04,2923771.97,At-risk Dormant
cust_83dc28ac6250,2025-09-06,retail,female,store,19,2,1,55,1,2,6,156302.96,491458.9,1355859.49,245729.45,0,2,0,0.2927,0.681,Chưa rõ,0.2849,2,4,0.4957,1,0,23.08,2.37,1,218249.19,1707817.41,Regular
cust_7156f907a140,2025-12-30,retail,female,web,37,2,1,1,1,3,6,120568.39,260630.54,586447.29,86876.85,3,0,0,0.3411,0.3692,Chưa rõ,0.3594,3,7,0.7038,0,0,23.98,4.4,0,265634.15,1639431.91,Regular
cust_1f7c1ab7cf40,2026-02-26,retail,female,web,28,4,1,110,0,1,5,460088.1,1820417.33,6074873.02,1820417.33,1,0,0,0.4295,0.6165,Chưa rõ,0.3834,3,2,0.6775,1,0,103.81,3.04,1,1477391.12,3951077.2,At-risk Dormant
cust_b2ca2de13e72,2025-03-22,retail,male,marketplace,20,3,2,42,1,2,11,288801.5,427351.11,978488.02,213675.56,0,0,2,0.2623,0.4467,Chưa rõ,0.4214,2,6,0.4011,1,0,25.14,3.6,0,611713.63,1586212.98,Regular
cust_7eab7226f81d,2025-12-21,retail,female,web,29,4,2,1,1,1,3,8622.4,21432.82,150000.0,21432.82,1,0,0,0.2987,0.7298,Chưa rõ,0.5271,2,4,0.3278,0,0,8.18,4.27,0,25561.29,209380.67,New / One-time
cust_3c36a1d1b65a,2025-06-17,retail,female,store,22,3,1,10,1,2,7,70112.46,239216.44,1765602.51,119608.22,0,2,0,0.3492,0.4026,Chưa rõ,0.5032,4,4,0.6887,0,0,8.34,3.63,0,446013.59,1775845.65,Regular
cust_fe6d27b952d6,2025-09-13,retail,female,store,17,2,1,29,0,1,4,443404.9,1030175.51,4432223.43,1030175.51,0,1,0,0.3174,0.7287,Chưa rõ,0.7585,1,3,0.0,0,0,11.89,5.0,0,1746060.59,9928637.5,Regular
cust_0e29b18954ae,2025-04-11,retail,other,web,33,3,0,10,1,2,9,106561.93,154454.89,574240.12,77227.44,2,0,0,0.4181,0.6028,Chưa rõ,0.3639,2,8,0.4409,2,0,12.06,3.91,0,213739.18,1511504.45,Regular
cust_a210c691918e,2025-06-19,vip,male,web,35,2,1,1,2,5,10,206462.26,381052.57,2175646.5,76210.51,5,0,0,0.3335,0.5946,Chưa rõ,0.5113,1,19,0.0,0,0,29.27,4.3,0,695558.1,3807900.4,Loyal Budget
cust_a8e8ab3dfc99,2026-01-20,retail,male,web,33,3,1,33,1,3,8,873133.84,1320708.32,3035453.33,440236.11,3,0,0,0.2853,0.4688,Chưa rõ,0.1738,5,6,1.3298,0,0,29.34,4.21,0,2485884.43,4847715.39,Regular
cust_d9bc07d55057,2025-05-17,retail,female,web,33,5,1,43,1,2,7,684606.65,1249052.53,6206275.31,624526.27,1,1,0,0.3471,0.3598,Chưa rõ,0.5016,3,4,0.5475,1,1,34.66,3.11,1,1113868.37,3720350.39,Regular
cust_08f1b4b07404,2025-05-05,unknown,female,web,35,5,2,21,1,2,5,524754.06,1116649.74,3371276.53,558324.87,1,1,0,0.3096,0.3838,Chưa rõ,0.3901,3,4,0.67,0,0,6.81,4.18,0,1669610.65,9170843.85,Regular
cust_2eae2d0c75b0,2025-12-31,vip,female,web,38,2,0,9,1,2,9,210932.21,473263.98,1730507.09,236631.99,1,1,0,0.35,0.2957,Chưa rõ,0.3699,4,6,0.8735,1,0,23.03,3.87,0,680251.83,4202828.77,Regular
cust_f1b686729df4,2025-11-10,retail,female,web,33,2,0,37,1,3,7,402329.35,640538.16,2749457.12,213512.72,3,0,0,0.3879,0.3192,Chưa rõ,0.4919,6,11,0.9105,1,0,19.37,3.97,0,1402665.83,5249394.04,Regular
cust_7ac03fd29453,2025-07-26,retail,female,web,24,3,0,11,1,3,9,1274579.9,2192655.51,6904122.05,730885.17,3,0,0,0.2717,0.5139,Chưa rõ,0.3125,2,7,0.4765,2,0,23.08,3.14,0,3197241.03,9230839.97,Regular
cust_fd4d1aee0e77,2025-12-06,retail,male,web,14,1,1,34,1,2,6,57486.65,201250.21,515520.91,100625.1,2,0,0,0.3571,0.5957,Chưa rõ,0.2891,3,3,0.781,2,0,34.73,4.5,0,397600.42,1419302.77,Regular
cust_94ee48ab663a,2025-10-31,unknown,female,web,25,1,0,13,1,2,4,353916.59,567631.76,1533574.12,283815.88,2,0,0,0.2568,0.4252,Chưa rõ,0.6852,4,5,0.4364,0,0,11.42,4.5,0,586144.94,3181738.12,Regular
cust_c08d7855487b,2025-07-09,retail,female,web,23,1,0,120,0,1,7,241008.38,398328.37,1828379.84,398328.37,1,0,0,0.3182,0.576,Chưa rõ,0.95,2,2,0.0347,1,0,42.12,3.03,1,240214.34,1881221.15,At-risk Dormant
cust_a677e0131be9,2026-02-14,retail,female,marketplace,29,3,2,1,2,3,6,104032.88,170252.18,396801.97,56750.73,0,0,3,0.3087,0.4161,Chưa rõ,0.5747,8,7,0.8844,1,1,53.33,4.89,0,182643.03,591190.48,Regular
cust_84ba564c9a09,2025-04-08,retail,female,web,24,1,2,1,1,2,9,176045.14,322854.84,2412471.48,161427.42,1,0,1,0.4017,0.5282,Chưa rõ,0.15,3,3,0.9338,0,0,24.53,3.87,0,672033.1,4649760.74,Regular
cust_b5220b038a83,2025-08-27,retail,male,web,34,5,1,15,1,1,8,206150.05,519967.65,1845017.57,519967.65,1,0,0,0.32,0.3388,Chưa rõ,0.95,1,4,0.0,0,0,12.16,4.48,0,723774.69,3886568.1,New / One-time
cust_5fa89230bb44,2026-02-07,retail,female,web,31,4,0,100,0,1,5,79586.21,108039.83,466585.43,108039.83,1,0,0,0.402,0.4812,Chưa rõ,0.5098,3,2,0.5385,1,1,12.02,2.74,1,55782.25,683550.7,At-risk Dormant
cust_8837459936d6,2025-08-02,retail,female,marketplace,26,1,1,96,1,3,9,231195.22,319937.8,879039.19,106645.93,1,0,2,0.2555,0.9024,Chưa rõ,0.6969,4,6,0.4202,0,0,24.12,3.58,1,139739.06,506429.07,At-risk Dormant
cust_4085b6861c87,2025-05-25,retail,female,marketplace,28,2,0,78,0,1,3,312656.98,871804.43,2418789.62,871804.43,0,0,1,0.1783,0.9976,Chưa rõ,0.2297,3,3,0.8462,1,1,35.02,4.17,0,1340052.58,5775965.11,At-risk Dormant
cust_073c5c0c9cb9,2025-04-23,retail,female,web,22,2,2,99,1,3,8,277940.96,379796.59,1359111.4,126598.86,3,0,0,0.2535,0.5411,Chưa rõ,0.3496,3,10,0.7146,1,0,6.67,3.54,1,368147.6,1865855.51,At-risk Dormant
cust_c4cd619c0d52,2025-10-31,retail,female,web,18,2,0,82,0,2,6,134273.25,252825.12,695300.92,126412.56,2,0,0,0.3138,0.4284,Chưa rõ,0.6467,1,8,0.0,0,0,27.82,2.79,1,238957.87,555902.58,At-risk Dormant
cust_95c7757a4a65,2025-12-12,retail,female,web,34,5,0,9,1,3,7,134157.89,289991.67,1365391.32,96663.89,3,0,0,0.3489,0.304,Chưa rõ,0.3352,2,8,0.4608,1,0,17.77,4.99,0,621527.15,1815360.26,Regular
cust_807030d4fce5,2025-07-05,retail,female,web,31,1,1,35,1,3,5,106738.63,222294.78,2144470.82,74098.26,3,0,0,0.3483,0.403,Chưa rõ,0.6298,3,10,0.4067,0,0,8.61,4.16,0,401934.88,5665653.74,Regular
cust_835e052560a8,2025-05-20,retail,female,web,42,6,3,30,1,2,7,180745.82,396250.39,3285350.78,198125.19,2,0,0,0.3708,0.5517,Chưa rõ,0.7758,2,8,0.1554,0,0,29.87,3.92,0,582641.98,5246861.07,Regular
cust_0a78eab48c41,2025-08-29,unknown,female,web,29,4,1,5,2,3,6,113867.74,308594.31,794286.0,102864.77,3,0,0,0.4009,0.54,Chưa rõ,0.7982,1,6,0.0,2,1,12.53,3.9,0,622495.07,1455425.98,Regular
cust_303bda0d3500,2025-11-05,retail,male,web,20,2,2,26,2,3,9,190991.42,431104.06,1701640.66,143701.35,2,0,1,0.2632,0.3853,Chưa rõ,0.6881,3,10,0.3427,2,1,12.44,4.07,0,761236.23,3936502.81,Regular
cust_e9f4dc7386bd,2025-10-07,vip,female,web,31,3,3,113,1,3,6,391483.3,1362951.17,3314457.93,454317.06,3,0,0,0.2485,0.7948,Chưa rõ,0.6939,2,9,0.2122,0,0,23.77,3.92,1,653331.42,4871148.64,At-risk Dormant
cust_52acd3c131dd,2025-11-26,retail,female,web,18,2,0,104,0,2,9,547488.03,784802.9,2519624.62,392401.45,2,0,0,0.4051,0.6698,Chưa rõ,0.7043,1,6,0.0,1,0,40.92,2.74,1,487232.04,3489357.02,At-risk Dormant
cust_9df1ebd6b29b,2025-05-15,retail,female,web,17,2,1,72,1,2,4,226441.36,791843.5,1896128.68,395921.75,2,0,0,0.3784,0.5258,Chưa rõ,0.1551,5,4,1.3598,1,1,37.48,2.85,1,759866.32,1513042.19,At-risk Dormant
cust_d45f4798679c,2025-07-17,retail,female,web,34,5,0,7,2,3,13,118914.6,429302.6,1053579.71,143100.87,3,0,0,0.2413,0.54,Chưa rõ,0.6342,1,8,0.0,2,0,26.18,4.1,0,795225.74,2834042.72,Regular
cust_18bbf5ba71ab,2025-05-25,retail,female,web,31,3,0,67,1,2,7,146929.0,226505.92,674484.85,113252.96,2,0,0,0.3201,0.4512,Chưa rõ,0.1704,1,7,0.0,0,0,34.7,2.84,1,117842.72,600940.66,At-risk Dormant
cust_4481264f2cbc,2026-01-16,retail,female,marketplace,19,1,0,136,0,0,2,335731.82,512668.41,1609407.86,0.0,0,0,0,0.3695,0.4206,Chưa rõ,0.3469,4,1,0.9053,2,1,83.07,2.6,1,474199.15,1135557.65,At-risk Dormant
cust_b851267cbb0d,2025-03-31,vip,female,web,40,6,0,42,1,2,6,242865.53,543885.49,3944325.92,271942.74,2,0,0,0.2931,0.6693,Chưa rõ,0.8698,4,4,0.1805,0,0,35.39,4.44,0,916972.9,5961981.99,Regular
cust_ccd20f47044d,2026-02-19,unknown,male,web,32,5,0,25,0,1,7,101749.03,209722.99,540879.06,209722.99,1,0,0,0.2486,0.6734,Chưa rõ,0.5854,3,4,0.4555,2,0,7.82,3.59,0,282016.78,1413001.1,New / One-time
cust_7e04cb7fbe35,2026-03-11,retail,female,web,40,5,1,42,1,1,4,2184903.79,3024454.57,8851593.34,3024454.57,1,0,0,0.3998,1.0,Chưa rõ,0.3608,3,3,0.7022,0,0,1.3,4.65,0,4395244.9,21055709.58,Regular
cust_a72567611499,2025-05-28,retail,female,web,16,2,0,34,0,1,9,182378.76,575698.94,1758523.64,575698.94,1,0,0,0.3118,0.4597,Chưa rõ,0.2823,3,3,0.7885,1,0,25.39,4.64,0,1227527.11,2110336.26,New / One-time
cust_c93fa713a6f1,2025-05-25,retail,female,store,37,4,0,63,0,2,9,1157391.27,3689249.95,13635824.32,1844624.98,0,2,0,0.4267,0.4727,Chưa rõ,0.1918,5,4,1.3007,0,0,23.02,4.58,0,8062698.69,16665479.65,At-risk Dormant
cust_35dcb216907a,2025-08-27,retail,female,web,30,4,3,27,1,1,2,299627.36,976391.12,5364153.37,976391.12,1,0,0,0.2826,0.4159,Chưa rõ,0.2863,1,3,0.0,0,0,14.33,3.91,0,999840.53,7910974.39,Regular
cust_fb2e6a7cc547,2026-02-04,retail,male,web,19,2,0,30,0,1,4,183791.03,425528.36,1501925.04,425528.36,1,0,0,0.2989,0.2999,Chưa rõ,0.5055,3,2,0.5433,0,0,21.39,4.14,0,415161.62,3170435.63,New / One-time
cust_54b805b7fd11,2025-12-18,retail,female,marketplace,44,3,0,67,1,2,5,99454.34,387932.44,2148874.77,193966.22,0,1,1,0.2931,0.7671,Chưa rõ,0.5623,2,5,0.3034,0,0,25.38,4.05,1,287888.93,2639542.49,At-risk Dormant
cust_cd97630f215c,2025-06-16,unknown,female,web,36,2,1,26,1,4,8,46419.53,176826.65,402765.82,44206.66,4,0,0,0.3983,0.581,Chưa rõ,0.7508,2,14,0.1727,0,0,11.99,3.88,0,230434.63,505553.33,Loyal Budget
cust_e196011a1336,2025-10-23,wholesale,female,web,38,2,1,50,2,6,12,50152.3,132844.8,1103098.26,22140.8,6,0,0,0.3451,0.7917,Chưa rõ,0.3128,3,16,0.755,1,1,72.94,2.56,1,121839.03,1528042.72,Loyal Budget
cust_d3e23a3c4452,2026-01-02,wholesale,female,web,18,3,1,146,0,1,6,117541.22,293973.89,1090539.38,293973.89,1,0,0,0.3599,0.3835,Chưa rõ,0.4328,4,3,0.7863,2,2,115.0,2.57,1,160246.13,1636366.84,At-risk Dormant
cust_9b917192622a,2025-11-09,retail,female,store,25,2,0,131,0,1,7,101675.61,177394.12,398728.35,177394.12,0,1,0,0.4153,0.4619,Chưa rõ,0.7458,2,4,0.1762,0,0,22.48,3.76,1,173901.83,239567.31,At-risk Dormant
cust_0afa9c50da16,2025-04-28,retail,male,web,29,4,0,9,2,3,6,269538.29,389222.74,1699850.69,129740.91,3,0,0,0.3249,0.3896,Chưa rõ,0.3828,2,7,0.4278,0,0,13.61,4.03,0,359682.79,2166058.85,Regular
cust_9c2f5b20caa8,2025-02-03,retail,male,web,33,3,0,47,1,1,6,73256.57,180889.67,674174.52,180889.67,1,0,0,0.3806,0.4055,Chưa rõ,0.6916,6,3,0.5525,2,2,58.96,2.53,1,102186.67,500170.38,New / One-time
cust_073cc64b168a,2025-01-26,retail,female,web,32,2,0,90,1,2,8,1219245.96,1828749.08,7417587.67,914374.54,2,0,0,0.388,0.7302,Chưa rõ,0.6599,4,7,0.4715,1,1,27.99,2.3,1,770812.63,4807408.23,At-risk Dormant
cust_62aa2b0b660e,2025-10-12,retail,female,store,40,3,2,1,1,1,7,163914.85,227991.37,799305.81,227991.37,0,1,0,0.3294,0.8415,Chưa rõ,0.443,2,2,0.3861,1,0,23.93,3.35,0,208588.8,2222254.71,New / One-time
cust_dc8f148fe6b0,2025-04-04,retail,male,web,12,1,2,109,1,1,4,3590211.56,5454648.05,13496230.64,5454648.05,1,0,0,0.3435,0.5543,Chưa rõ,0.8215,2,3,0.1237,0,0,17.9,2.65,1,2984010.06,20098021.67,At-risk Dormant
cust_752f788cad4f,2025-04-11,retail,female,web,30,4,0,77,1,2,6,226686.48,623898.92,2633114.61,311949.46,2,0,0,0.254,0.4311,Chưa rõ,0.3857,1,3,0.0,2,1,46.72,1.96,1,539014.99,3943061.08,At-risk Dormant
cust_4052c05817f4,2025-11-26,retail,male,web,24,2,0,26,0,1,3,444308.61,1384735.95,3082274.24,1384735.95,1,0,0,0.2057,0.4152,Chưa rõ,0.5006,1,2,0.0,3,0,18.55,4.17,0,2408797.65,8132153.55,Regular
cust_b8170106cab3,2025-12-07,retail,female,web,28,2,1,54,1,3,10,2204262.22,3273308.72,20203841.11,1091102.91,3,0,0,0.3386,0.8044,Chưa rõ,0.8108,1,11,0.0,2,0,20.89,3.78,0,4114427.77,24362754.15,Regular
cust_9eecf97f01f3,2025-07-19,retail,female,store,30,2,0,106,0,1,6,187108.17,255701.34,828399.42,255701.34,0,1,0,0.352,0.7313,Chưa rõ,0.5609,3,4,0.4824,0,0,86.24,3.66,1,173889.29,888076.11,At-risk Dormant
cust_b23416e922b8,2026-01-17,vip,female,web,24,3,1,53,0,1,7,698577.45,1348306.25,6077897.3,1348306.25,1,0,0,0.4052,0.7289,Chưa rõ,0.95,2,3,0.0347,1,0,54.82,4.71,0,2940884.62,14525505.4,Regular
cust_bbb140f1e275,2026-01-01,retail,female,store,29,4,3,18,1,2,6,98050.04,278951.47,2013455.74,139475.73,0,2,0,0.3788,0.9893,Chưa rõ,0.2746,3,4,0.797,0,0,5.46,4.24,0,275151.56,5254430.95,Regular
cust_d3a68dfb035e,2025-08-01,retail,female,web,25,4,0,44,1,1,3,210707.88,660879.85,1576034.84,660879.85,1,0,0,0.3745,0.5569,Chưa rõ,0.6746,2,3,0.2256,1,0,25.21,4.5,0,751428.19,1613669.54,New / One-time
cust_01fe09c309bb,2026-01-25,retail,male,web,43,3,0,1,1,3,9,31405.22,120162.58,1006528.58,40054.19,3,0,0,0.2632,0.4288,Chưa rõ,0.6707,5,6,0.5299,1,0,9.25,4.55,0,146041.8,1973199.65,Regular
cust_4bd1f6f8586b,2026-02-14,retail,female,web,17,2,1,70,1,2,5,45881.56,64722.37,253432.67,32361.19,1,1,0,0.4006,0.5884,Chưa rõ,0.2998,3,3,0.7693,0,0,5.49,3.86,1,27938.78,198092.3,At-risk Dormant
cust_a645013d52d2,2025-09-07,retail,female,store,39,4,1,14,1,2,5,372132.7,658524.16,1694721.91,329262.08,0,2,0,0.3068,0.4532,Chưa rõ,0.4004,4,3,0.8312,1,0,23.42,4.34,0,854576.19,3577785.16,Regular
cust_3fc8ed001f7f,2025-03-11,retail,male,store,37,4,1,2,1,5,9,254884.94,368147.23,2632257.47,73629.45,1,3,1,0.2963,0.4958,Chưa rõ,0.95,2,15,0.0347,1,0,13.4,3.66,0,491490.03,2860645.13,Loyal Budget
cust_5d86538fb25e,2025-06-27,retail,female,web,46,7,6,30,1,3,6,74688.91,126244.81,479823.52,42081.6,2,1,0,0.2991,0.2871,Chưa rõ,0.6281,1,9,0.0,0,0,22.11,4.08,0,241843.03,1269571.64,Regular
cust_d8ed157152fc,2025-10-09,vip,female,web,37,4,2,17,2,3,5,243734.54,839984.78,1884840.45,279994.93,2,1,0,0.2526,0.8506,Chưa rõ,0.8977,3,8,0.1124,1,0,18.94,4.7,0,955058.76,2886542.54,Regular
cust_2ee9a18892c2,2025-05-10,vip,female,web,9,1,0,119,0,2,4,110120.35,171526.48,901236.86,85763.24,2,0,0,0.2827,0.7173,Chưa rõ,0.5854,6,4,0.7428,2,2,29.89,2.17,1,141820.89,1154639.0,At-risk Dormant
cust_7aae4b1bdc69,2025-07-31,retail,female,marketplace,23,3,2,20,1,2,3,750642.84,1476557.72,3353521.29,738278.86,0,0,2,0.3586,0.6233,Chưa rõ,0.8253,2,3,0.1211,0,0,22.13,4.45,0,2048487.51,5656822.55,Regular
cust_a76972cd88f3,2025-06-14,retail,female,store,37,2,0,21,1,3,7,263906.08,352272.21,1828121.56,117424.07,0,2,1,0.3556,0.5148,Chưa rõ,0.3977,1,7,0.0,1,0,32.45,3.97,0,721044.26,2094640.39,Regular
cust_bd62f244b20a,2025-08-31,unknown,female,web,8,1,1,138,0,1,6,473834.19,652069.33,1880185.1,652069.33,1,0,0,0.2857,0.4085,Chưa rõ,0.3186,2,2,0.4723,2,1,18.83,2.59,1,608543.06,2507666.53,At-risk Dormant
cust_4873da76445d,2026-01-29,retail,female,web,43,4,1,112,1,2,6,197435.23,500986.28,2129817.4,250493.14,2,0,0,0.3875,0.5229,Chưa rõ,0.95,1,3,0.0,1,0,45.99,3.08,1,404156.31,2204041.84,At-risk Dormant
cust_9d0dc5d0250f,2025-04-11,retail,female,web,35,4,1,21,1,2,7,686485.17,1134806.53,5760301.9,567403.26,2,0,0,0.3999,0.5839,Chưa rõ,0.1643,3,3,0.9181,1,0,19.46,4.1,0,1180354.23,9542976.06,Regular
cust_d11bb0ec8255,2025-03-30,retail,female,marketplace,24,3,0,2,1,3,11,140653.9,246782.47,986356.39,82260.82,0,1,2,0.3526,0.6301,Chưa rõ,0.3973,3,8,0.6621,2,0,16.85,3.69,0,305677.47,1754591.81,Regular
cust_ccf6b0cf8f25,2025-04-18,retail,male,web,24,3,0,47,0,2,6,154060.45,316343.61,2084258.95,158171.8,2,0,0,0.4036,0.692,Chưa rõ,0.5248,3,4,0.522,0,0,18.01,4.28,0,343498.61,5804430.72,Regular
cust_5bce7697583c,2025-07-08,wholesale,female,marketplace,37,4,1,80,2,3,7,213011.35,457110.28,2143275.29,152370.09,0,0,3,0.3281,0.4441,Chưa rõ,0.15,5,11,1.368,0,0,8.05,3.04,1,438514.83,1696907.44,At-risk Dormant
cust_804db7cfa540,2025-09-21,retail,male,web,13,1,0,102,0,1,5,105891.64,186722.91,856865.96,186722.91,1,0,0,0.4192,0.7693,Chưa rõ,0.8136,1,4,0.0,0,0,31.03,4.12,1,102611.83,578259.61,At-risk Dormant
cust_a85050396fcb,2025-06-01,retail,male,store,29,2,0,14,1,2,4,136757.99,237769.02,542444.18,118884.51,0,1,1,0.2244,0.7797,Chưa rõ,0.7541,2,3,0.1705,1,0,12.69,3.63,0,320847.67,1391780.88,Regular
cust_1a05e400cf28,2026-01-25,retail,female,web,25,1,0,171,0,2,5,1098777.03,1596827.17,6145077.14,798413.58,2,0,0,0.3178,0.5141,Chưa rõ,0.5942,3,6,0.4458,0,0,9.44,4.33,1,1196540.71,3892860.5,At-risk Dormant
cust_b6b93c7fc3f7,2025-05-12,retail,female,web,21,2,1,157,0,0,1,298301.41,908217.08,2666097.24,0.0,0,0,0,0.3165,0.9269,Chưa rõ,0.8879,2,1,0.0777,1,0,46.84,2.63,1,853035.77,2070151.75,At-risk Dormant
cust_0b39902d8778,2025-06-12,retail,male,web,6,1,0,112,0,1,7,81596.16,314244.14,922378.73,314244.14,1,0,0,0.3674,0.6181,Chưa rõ,0.4079,3,3,0.6505,1,1,19.47,1.98,1,178166.59,693395.77,At-risk Dormant
cust_0b764bf15740,2025-04-27,unknown,female,web,30,3,1,32,1,3,5,434601.17,741936.79,1840908.2,247312.26,3,0,0,0.273,0.5471,Chưa rõ,0.6595,4,10,0.472,0,0,7.05,3.75,0,908538.96,2098833.12,Regular
cust_6757671f31a5,2025-08-06,unknown,other,store,2,0,1,111,0,1,6,419948.83,910141.57,2134036.35,910141.57,0,1,0,0.2962,0.7359,Chưa rõ,0.7974,7,3,0.3943,0,0,22.92,3.53,1,586677.08,1591264.21,At-risk Dormant
cust_f6bb41e90ee5,2025-10-27,retail,female,web,18,3,0,19,0,1,3,54621.45,77533.02,312785.5,77533.02,1,0,0,0.2877,0.9949,Chưa rõ,0.15,4,3,1.1784,1,0,5.73,4.21,0,145711.46,406134.63,New / One-time
cust_c0879c6a305b,2025-12-02,vip,female,web,44,4,1,46,1,1,4,266807.61,439270.84,3669071.89,439270.84,1,0,0,0.2341,0.5451,Chưa rõ,0.5549,4,2,0.6171,1,0,31.11,3.12,1,385685.41,5161238.73,Regular
cust_b17e9b6a2e1c,2025-05-03,retail,female,web,15,1,0,5,1,2,7,204088.99,337996.37,1759702.06,168998.18,2,0,0,0.3341,0.6212,Chưa rõ,0.7215,1,4,0.0,0,0,6.06,3.87,0,661722.47,2125945.65,Regular
cust_40b50e2800f2,2025-10-01,retail,male,marketplace,23,2,0,112,0,2,4,152115.71,387075.2,2676259.47,193537.6,1,0,1,0.3519,0.3387,Chưa rõ,0.5845,2,7,0.288,2,0,4.03,3.6,1,162047.81,3706061.55,At-risk Dormant
cust_ee178cd92f3c,2025-03-19,retail,female,web,18,2,0,49,0,0,2,47065.75,147172.62,718699.53,0.0,0,0,0,0.3035,0.5011,Chưa rõ,0.5453,4,1,0.6303,2,0,32.43,3.9,0,270932.86,1867870.29,New / One-time
cust_35286bf2a0ce,2025-10-22,retail,male,web,28,3,1,4,1,2,4,114535.84,288074.5,970496.8,144037.25,2,0,0,0.2941,0.5243,Chưa rõ,0.6252,7,8,0.7294,2,0,10.69,4.57,0,416387.8,1603007.21,Regular
cust_dd2cbd54831a,2025-12-16,retail,female,web,22,3,0,105,0,1,3,206110.76,652497.9,3363374.71,652497.9,1,0,0,0.2952,0.7169,Chưa rõ,0.1873,3,3,0.8928,0,0,32.34,3.39,1,609670.91,2354068.2,At-risk Dormant
cust_329c8310af0e,2025-10-20,retail,female,web,9,1,1,101,0,1,6,1171470.43,3795885.5,8661363.28,3795885.5,1,0,0,0.2945,0.448,Chưa rõ,0.5783,2,2,0.2923,0,0,20.16,3.23,1,2168399.4,9501491.85,At-risk Dormant
cust_14c354e1fe39,2025-12-16,wholesale,male,web,13,1,1,34,0,1,5,103240.96,206379.4,879582.64,206379.4,1,0,0,0.3427,0.3342,Chưa rõ,0.3547,2,2,0.4473,1,0,5.52,3.42,0,387054.42,2254296.0,New / One-time
cust_9f300285b537,2025-12-01,wholesale,female,web,29,4,0,8,1,2,4,179853.38,361626.06,2313225.31,180813.03,2,0,0,0.2926,0.6991,Chưa rõ,0.4495,4,8,0.7632,1,1,11.46,3.09,0,441082.69,4592135.89,Regular
cust_6c0298cabc3c,2025-02-22,retail,male,web,37,5,0,44,1,4,10,637393.78,1048860.2,3023074.49,262215.05,4,0,0,0.3862,0.3885,Chưa rõ,0.406,5,12,0.956,1,0,30.07,1.85,1,1015000.81,3360898.27,Loyal Budget
cust_fe674710faf5,2026-01-02,retail,other,web,47,5,0,1,2,3,7,540737.57,925934.53,2716164.38,308644.84,3,0,0,0.3406,0.443,Chưa rõ,0.5932,3,9,0.4469,1,0,10.09,3.47,0,1968549.26,6660330.75,Regular
