order_id,customer_id,order_date,total_amount,currency,payment_method,status,channel,ai_suggested_crosssell,notes,created_at,updated_at
O0000079,48,2024-10-01 11:46:22,717053.57,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Chì Kẻ Viền Mắt Silkygirl Màu Đen 01 Blackest Black"", ""title"": ""Silkygirl""}]",,2024-10-01 10:31:22,2024-10-01 12:45:22
O0000080,48,2024-09-30 23:19:52,264797.8,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Gel Rửa Mặt La Roche-Posay Dành Cho Da Dầu, Nhạy Cảm 200ml"", ""title"": ""La Roche-Posay""}]",,2024-09-30 23:15:52,2024-10-01 02:20:52
O0000081,49,2025-07-28 07:05:52,2448000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Son Kem Lì Maybelline X Marvel 117 Màu Đỏ Gạch 5ml"", ""title"": ""Maybelline""}]",,2025-07-28 05:37:52,2025-07-28 18:01:52
O0000082,50,2025-09-26 10:31:33,1528000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Sữa Chống Nắng Vật Lý Avène Bảo Vệ Da Chuyên Sâu 40ml"", ""title"": ""Avène""}, {""product_id"": ""Sữa Rửa Mặt Cerave Cho Da Dầu Mụn 88ml"", ""title"": ""CeraVe""}]",Đổi địa chỉ nhận hàng,2025-09-26 09:00:33,2025-09-26 23:39:33
O0000083,50,2025-09-16 11:20:05,4954006.84,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Nước Tẩy Trang Hada Labo Sạch Sâu Dưỡng Sáng 240ml"", ""title"": ""Hada Labo""}, {""product_id"": ""Son Kem Lì Cathy Doll #02 Fluffy Pink 3.5 g"", ""title"": ""Cathy Doll""}]",,2025-09-16 10:45:05,2025-09-17 11:09:05
O0000084,51,2024-11-22 20:13:26,3081584.56,VND,E-Wallet,Completed,Website,"[{""product_id"": ""[HSD 08/2026] Son Dưỡng Có Màu Silkygirl 05 Divine - Đỏ Cà Chua 3.2g"", ""title"": ""Silkygirl""}]",,2024-11-22 19:38:26,2024-11-22 20:38:26
O0000085,51,2025-03-11 03:07:35,626000.0,VND,Credit Card,Pending,TikTok Shop,"[{""product_id"": ""Nước Tẩy Trang Cocoon Hoa Hồng Cấp Ẩm Da 310ml"", ""title"": ""Cocoon""}]",,2025-03-11 02:14:35,2025-03-11 14:32:35
O0000086,52,2025-09-29 23:21:15,491979.04,VND,COD,Completed,Website,"[{""product_id"": ""Kem Nền Maybelline Mịn Nhẹ Kiềm Dầu Chống Nắng #115 30ml"", ""title"": ""Maybelline""}]",,2025-09-29 23:18:15,2025-09-30 06:36:15
O0000087,53,2024-09-11 06:55:29,1963850.2,VND,Credit Card,Completed,Website,"[{""product_id"": ""[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 01 Honey Peach Cam Đào Nude 3.8ml"", ""title"": ""Silkygirl""}, {""product_id"": ""Nước Tẩy Trang JMsolution Làm Sạch, Bổ Sung Độ Ẩm 500ml"", ""title"": ""JMsolution""}]",,2024-09-11 05:59:29,2024-09-12 03:33:29
O0000088,54,2024-10-16 15:22:29,2636000.0,VND,Credit Card,Pending,Website,"[{""product_id"": ""Kem Che Khuyết Điểm Judydoll Dạng Lỏng - 01 Da Sáng Tự Nhiên 3.2g"", ""title"": ""Judydoll""}]",,2024-10-16 14:08:29,2024-10-17 05:27:29
O0000089,55,2025-04-14 08:52:20,860000.0,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""Mặt Nạ Đất Sét S:kin Heritage Bản Phùng Se Lỗ Chân Lông 70ml"", ""title"": ""S:kin Heritage""}]",,2025-04-14 08:35:20,2025-04-14 18:51:20
O0000090,56,2024-12-10 17:35:39,1997000.0,VND,Bank Transfer,Completed,Website,"[{""product_id"": ""Kem Che Khuyết Điểm Maybelline Mịn Lì 25 Medium 6.8ml"", ""title"": ""Maybelline""}, {""product_id"": ""Combo 2 Nước Súc Miệng Listerine Trà Xanh Ngừa Sâu Răng 750ml"", ""title"": ""Listerine""}]",,2024-12-10 16:26:39,2024-12-11 13:19:39
O0000091,57,2024-04-16 04:35:13,1890000.0,VND,Bank Transfer,Cancelled,TikTok Shop,"[{""product_id"": ""[Mini] Combo Carslan Son Tint Cấp Ẩm Căng Mọng G104 + Kem Nền P02 Tông Da Tự Nhiên 1g+5g"", ""title"": ""Carslan""}]",Khuyến mãi livestream,2024-04-16 03:43:13,2024-04-16 11:33:13
O0000092,58,2024-02-13 14:42:51,4225037.09,VND,E-Wallet,Completed,Zalo,"[{""product_id"": ""[HSD 08/2026] Mặt Nạ Naruko Hoa Thủy Tiên Hỗ Trợ Phục Hồi Da 25ml"", ""title"": ""Naruko""}]",,2024-02-13 14:18:51,2024-02-14 11:29:51
O0000093,58,2025-09-07 22:23:39,309000.0,VND,COD,Completed,Zalo,"[{""product_id"": ""Bảng Phấn Mắt Judydoll 7 Màu - 28 Tông Nâu Than Đậm 8.5g"", ""title"": ""Judydoll""}]",,2025-09-07 21:12:39,2025-09-08 06:29:39
O0000094,58,2024-03-24 01:12:53,780000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Kem Chống Nắng Hyaestic SF64 Bảo Vệ Tối Đa 50ml"", ""title"": ""Hyaestic""}]",,2024-03-23 23:29:53,2024-03-24 13:00:53
O0000095,59,2025-07-12 19:36:05,1675146.54,VND,Credit Card,Cancelled,Website,"[{""product_id"": ""Son Kem Lì Cathy Doll #07 Classy Brick 3.5g"", ""title"": ""Cathy Doll""}, {""product_id"": ""Combo Cocoon Tẩy Da Chết Toàn Thân 200ml & Xịt Thâm Mụn Lưng 140ml"", ""title"": ""Cocoon""}]",,2025-07-12 18:24:05,2025-07-13 10:35:05
O0000096,60,2025-06-01 07:32:27,1933393.89,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Chì Kẻ Mày BYS Lâu Trôi Brown - Nâu Tự Nhiên 0.18g"", ""title"": ""BYS""}, {""product_id"": ""[Mini] Nước Tẩy Trang Garnier 50ml (Màu Ngẫu Nhiên)"", ""title"": ""Garnier""}]",,2025-06-01 06:47:27,2025-06-01 10:20:27
O0000097,60,2025-10-08 00:40:16,1103000.0,VND,COD,Completed,Website,"[{""product_id"": ""Son Dưỡng Lip Pure Có Màu Cherry Red - Đỏ Anh Đào 3.8g"", ""title"": ""LipIce""}, {""product_id"": ""Nước Tẩy Trang Senka Cấp Ẩm, Dưỡng Sáng Da 230ml"", ""title"": ""Senka""}]",Ưu tiên giao nhanh,2025-10-07 23:47:16,2025-10-08 04:45:16
O0000098,61,2024-11-16 16:50:03,2986228.08,VND,E-Wallet,Cancelled,TikTok Shop,"[{""product_id"": ""Mặt Nạ Sinh Học Lánybeau Miunglab Ngừa Lão Hóa Sáng Da 25g"", ""title"": ""Lánybeau""}, {""product_id"": ""Kem Dưỡng Thể Sur.Medic+ Sáng Da & Nâng Tông 150ml"", ""title"": ""Sur.Medic+""}]",,2024-11-16 16:26:03,2024-11-17 05:57:03
O0000099,62,2025-06-07 15:43:21,1585334.1,VND,COD,Returned,Instagram,"[{""product_id"": ""Combo 3 Bàn Chải Đánh Răng Closeup Precision Clean Sạch Sâu"", ""title"": ""Closeup""}]",,2025-06-07 15:20:21,2025-06-08 07:27:21
O0000100,63,2025-08-21 04:54:50,1670000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Kem Đánh Răng P/S Giảm Ê Buốt Sau 30S - Từ Khoáng 100g"", ""title"": ""P/S""}]",,2025-08-21 03:57:50,2025-08-21 22:06:50
O0000101,64,2025-06-05 04:57:17,2719000.0,VND,Credit Card,Completed,Website,"[{""product_id"": ""Phấn Phủ Maybelline Mịn Lì Kiềm Dầu 120 Classic Ivory 8.5g"", ""title"": ""Maybelline""}, {""product_id"": ""[HSD 07/2026] Dầu Gội L'Oréal Professionnel Phục Hồi Hư Tổn 300ml"", ""title"": ""L'Oreal Professionnel""}]",,2025-06-05 04:49:17,2025-06-05 12:51:17
O0000102,65,2025-08-29 11:43:48,3423000.0,VND,COD,Completed,Website,"[{""product_id"": ""Mascara BYS Làm Dài Mi Lâu Trôi 16h 10ml"", ""title"": ""BYS""}, {""product_id"": ""Combo Maybelline Bút Kẻ Mắt Nước Màu Đen 0.4g + Chì Kẻ Mày Màu Nâu Đậm 0.25g"", ""title"": ""Maybelline""}]",,2025-08-29 10:30:48,2025-08-30 09:42:48
O0000103,66,2025-07-16 07:35:16,522000.0,VND,COD,Cancelled,Website,"[{""product_id"": ""Nước Súc Miệng P/S Pro Complete Kháng Khuẩn 500ml"", ""title"": ""P/S""}]",,2025-07-16 06:56:16,2025-07-16 20:45:16
O0000104,67,2025-03-05 08:16:20,894000.0,VND,E-Wallet,Completed,Zalo,"[{""product_id"": ""Sữa Dưỡng Ẩm Cetaphil Dịu Lành Cho Bé 400ml"", ""title"": ""Cetaphil""}]",,2025-03-05 07:50:20,2025-03-05 10:08:20
O0000105,67,2025-08-13 23:31:03,2347150.64,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Son Tint Nookoi Căng Mọng Màu T14 Đỏ Cam Đất 3.8g"", ""title"": ""Nookoi""}, {""product_id"": ""Nước Tẩy Trang Derladie Ngừa Mụn, Hỗ Trợ Làm Sạch Da 500ml"", ""title"": ""Derladie""}, {""product_id"": ""Combo 2 Son Dưỡng LipIce Matcha Hương Trà Xanh - Hồng Tự Nhiên + Hương Trà Dâu - Màu Đỏ Cam 2.4g"", ""title"": ""LipIce""}]",Ưu tiên giao nhanh,2025-08-13 22:57:03,2025-08-14 08:41:03
O0000106,68,2024-09-04 22:25:05,3574512.82,VND,Credit Card,Completed,Website,"[{""product_id"": ""Nước Hoa Nữ Coach Dreams Sunset EDP 40ml"", ""title"": ""Coach""}]",,2024-09-04 22:10:05,2024-09-05 09:45:05
O0000107,69,2025-05-21 11:48:33,1330686.6,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Son Bóng Maybelline 120 Punchy – Gỗ Nâu 4.2ml"", ""title"": ""Maybelline""}]",,2025-05-21 09:49:33,2025-05-21 15:40:33
O0000108,70,2024-12-24 17:47:16,917000.0,VND,E-Wallet,Cancelled,TikTok Shop,"[{""product_id"": ""Kem Chống Nắng d'Alba Nâng Tông Sáng Hồng Tự Nhiên 50ml"", ""title"": ""d'Alba""}]",,2024-12-24 16:05:16,2024-12-25 02:18:16
O0000109,71,2025-02-13 00:29:02,895000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""[HSD 07/2026] Mặt Nạ Naruko Hoa Hồng Nhung Cấp Nước Cho Da 25ml"", ""title"": ""Naruko""}, {""product_id"": ""Bộ Gội Xả TRESemmé Keratin Vào Nếp Suôn Mượt 640g+620g"", ""title"": ""TRESemmé""}]",Đổi địa chỉ nhận hàng,2025-02-12 23:59:02,2025-02-13 01:34:02
O0000110,72,2025-05-10 00:25:32,1285871.98,VND,E-Wallet,Completed,Website,"[{""product_id"": ""[HSD 05/2026] Bảng Phấn Mắt Lilybyred 2 Ô Màu 05 Mellow Moment 1.6g"", ""title"": ""Lilybyred""}, {""product_id"": ""Nước Hoa Nữ Armaf Club De Nuit Woman EDP 105ml"", ""title"": ""Armaf""}]",,2025-05-09 23:59:32,2025-05-10 22:56:32
O0000111,72,2025-08-26 09:49:37,1325996.8,VND,COD,Completed,Website,"[{""product_id"": ""Nước Hoa Nam Gota Iconic Eau de Parfum 50ml"", ""title"": ""Gota""}]",,2025-08-26 09:49:37,2025-08-27 04:32:37
O0000112,73,2025-10-05 19:49:33,1855222.46,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Kem Chống Nắng MartiDerm Phổ Rộng Bảo Vệ Toàn Diện 40ml"", ""title"": ""Martiderm""}, {""product_id"": ""Son Tint Colorkey Gương Bóng O771 Đỏ Hồng Cam 1.7g"", ""title"": ""Colorkey""}, {""product_id"": ""[HSD 07/2026] Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 100ml"", ""title"": ""Milaganics""}]",,2025-10-05 19:38:33,2025-10-06 10:16:33
O0000113,73,2025-09-29 00:30:35,3935000.0,VND,Credit Card,Completed,Zalo,"[{""product_id"": ""Bảng Phấn Mắt Judydoll 3 Màu - 02 Taro Ice Coffee 2.5g"", ""title"": ""Judydoll""}, {""product_id"": ""Nước Tắm Thảo Dược Sachi An Toàn Cho Bé 10 Góix10ml"", ""title"": ""Sachi""}]",,2025-09-28 22:34:35,2025-09-29 11:42:35
O0000114,74,2024-02-08 18:47:14,1719746.18,VND,E-Wallet,Returned,Website,"[{""product_id"": ""Dầu Gội Dove Biotin Giảm Gãy Rụng 640g (Mới)"", ""title"": ""Dove""}]",,2024-02-08 17:21:14,2024-02-09 07:25:14
O0000115,75,2025-09-09 05:48:10,560750.08,VND,E-Wallet,Completed,Website,"[{""product_id"": ""[HSD 05/2026] Bảng Phấn Mắt Lilybyred 2 Ô Màu 05 Mellow Moment 1.6g"", ""title"": ""Lilybyred""}]",,2025-09-09 04:22:10,2025-09-09 17:09:10
O0000116,76,2025-09-14 04:33:18,1130000.0,VND,COD,Cancelled,Instagram,"[{""product_id"": ""Son Thỏi Australis Dưỡng Môi #Pose - Hồng Đất 3.2g"", ""title"": ""australis""}]",,2025-09-14 04:26:18,2025-09-14 06:19:18
O0000117,76,2025-09-28 12:30:52,1090000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Son Tint Lì Into You Mịn Mờ Mỏng Nhẹ - W02 2.6g"", ""title"": ""Into You""}]",,2025-09-28 10:49:52,2025-09-29 05:41:52
O0000118,76,2024-02-24 23:12:14,3204000.0,VND,Bank Transfer,Cancelled,TikTok Shop,"[{""product_id"": ""Tinh Chất Chống Nắng Nivea Sáng Da Tức Thì 30ml"", ""title"": ""Nivea""}]",,2024-02-24 22:17:14,2024-02-25 10:27:14
O0000119,77,2025-08-31 17:12:25,702000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Kem Dưỡng Thể Beauty Buffet Dưỡng Ẩm Và Làm Mịn Da 700ml"", ""title"": ""Beauty Buffet""}]",,2025-08-31 16:18:25,2025-09-01 09:51:25
O0000120,77,2025-10-01 08:55:13,1996642.83,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Son Tint Black Rouge DL20 Amethyst - Tím Mận 4.1g"", ""title"": ""Black Rouge""}]",,2025-10-01 08:31:13,2025-10-02 02:02:13
O0000121,78,2024-11-02 08:20:18,2368752.91,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Nước Tẩy Trang d program Dành Cho Da Nhạy Cảm 180ml"", ""title"": ""dProgram""}, {""product_id"": ""Xịt Thơm Toàn Thân Kiss My Body Lovely Martini 88ml"", ""title"": ""Kiss My Body""}]",,2024-11-02 07:34:18,2024-11-02 16:05:18
O0000122,78,2025-09-25 20:38:56,1465794.16,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Son Trang Điểm Flawsome 7 Days - Hồng Cam Trầm 3g"", ""title"": ""Flawsome""}]",,2025-09-25 20:15:56,2025-09-25 22:12:56
O0000123,79,2024-07-10 17:04:45,4516000.0,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""Son Kem Bùn Into You Lì Mịn Nhẹ - C3 Hồng Hoa Cà 1.8g"", ""title"": ""Into You""}]",,2024-07-10 16:13:45,2024-07-11 14:45:45
O0000124,80,2025-10-02 19:56:45,2348000.0,VND,Bank Transfer,Cancelled,Website,"[{""product_id"": ""Mascara Silkygirl Làm Dài, Dày Và Cong Mi 4ml"", ""title"": ""Silkygirl""}]",Yêu cầu gói quà,2025-10-02 19:10:45,2025-10-03 00:16:45
O0000125,81,2025-09-23 21:16:30,1222237.32,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Mặt Nạ Emmié Cấp Ẩm Sâu, Dịu Da Từ Tảo Biển 23g"", ""title"": ""Emmié by Happy Skin""}]",,2025-09-23 19:23:30,2025-09-23 22:16:30
O0000126,82,2024-03-31 00:05:19,1329900.86,VND,Credit Card,Completed,Website,"[{""product_id"": ""Combo 2 Serum Dưỡng Tóc TRESemmé Ngăn Tóc Gãy Rụng 100ml (Mới)"", ""title"": ""TRESemmé""}, {""product_id"": ""Phấn Phủ Hexze Dạng Bột Mỏng Nhẹ - Màu T01 Trắng Sáng 7g"", ""title"": ""Hexze""}]",,2024-03-30 23:23:19,2024-03-31 17:06:19
O0000127,83,2024-01-31 11:48:29,3743520.06,VND,Credit Card,Completed,Facebook,"[{""product_id"": ""Nước Tẩy Trang Swiss Image 3 Trong 1 Sạch Sâu 400ml"", ""title"": ""Swiss Image""}]",,2024-01-31 11:42:29,2024-02-01 04:47:29
O0000128,84,2025-09-15 07:56:16,1552082.65,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Sữa Rửa Mặt Torriden Tạo Bọt Dưỡng Ẩm Da 150ml"", ""title"": ""Torriden""}, {""product_id"": ""Kem Chống Nắng Torriden Nâng Tông Da 60ml"", ""title"": ""Torriden""}]",,2025-09-15 07:41:16,2025-09-15 17:30:16
O0000129,85,2024-10-25 03:33:48,1964969.28,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Chì Kẻ Mày BYS Lâu Trôi Brown - Nâu Tự Nhiên 0.18g"", ""title"": ""BYS""}, {""product_id"": ""Phấn Highlight Australis Dạng Thỏi #Bombshell Vàng Đồng 7.3g"", ""title"": ""australis""}]",,2024-10-25 02:58:48,2024-10-25 08:32:48
O0000130,86,2024-04-28 17:33:21,2995000.0,VND,E-Wallet,Completed,Instagram,"[{""product_id"": ""Sữa Tắm Gội Cetaphil Dịu Lành Cho Bé 230ml"", ""title"": ""Cetaphil""}, {""product_id"": ""Son Kem Lì B.O.M #H BG 501 Vintage Brick - Đỏ Gạch 8.5g"", ""title"": ""B.O.M""}]",Dùng ví điện tử,2024-04-28 17:32:21,2024-04-29 16:03:21
O0000131,87,2025-09-12 20:48:45,428000.0,VND,E-Wallet,Cancelled,TikTok Shop,"[{""product_id"": ""Sữa Dưỡng Thể Hatomugi Chống Nắng Dưỡng Ẩm SPF50+ PA++++ 250ml"", ""title"": ""Hatomugi""}, {""product_id"": ""Tinh Chất 50 Megumi Dưỡng Và Ngăn Rụng Tóc 30ml"", ""title"": ""50 Megumi""}]",Ưu tiên giao nhanh,2025-09-12 19:36:45,2025-09-13 02:08:45
O0000132,88,2025-02-09 10:53:31,2310000.0,VND,COD,Completed,TikTok Shop,"[{""product_id"": ""Combo Maybelline Bút Kẻ Mắt Nước Màu Đen 0.4g + Chì Kẻ Mày Màu Nâu Đậm 0.25g"", ""title"": ""Maybelline""}]",,2025-02-09 10:03:31,2025-02-09 15:39:31
O0000133,89,2025-03-24 17:07:52,2169000.0,VND,E-Wallet,Completed,TikTok Shop,"[{""product_id"": ""Mặt Nạ Acnes Giảm Mụn, Dịu Da 65g (3 Miếng)"", ""title"": ""Acnes""}]",,2025-03-24 15:41:52,2025-03-24 20:17:52
O0000134,89,2025-09-29 10:32:06,1842000.0,VND,COD,Completed,Website,"[{""product_id"": ""Kem Nền Australis Siêu Nhẹ Tông Hồng Kem #Honeydew 30ml"", ""title"": ""australis""}]",,2025-09-29 08:41:06,2025-09-30 06:36:06
O0000135,89,2025-08-25 03:29:21,1277000.0,VND,COD,Completed,Zalo,"[{""product_id"": ""Combo Simple Chăm Sóc Cho Da Sạch Khỏe Đàn Hồi 3 Món"", ""title"": ""Simple""}, {""product_id"": ""Sữa Chống Nắng Banana Boat Cho Da Nhạy Cảm 50ml"", ""title"": ""Banana Boat""}]",,2025-08-25 01:44:21,2025-08-25 10:45:21
O0000136,90,2024-09-13 14:25:40,3528765.92,VND,E-Wallet,Cancelled,TikTok Shop,"[{""product_id"": ""Kem Đánh Răng Closeup Trắng Bật Tông 3X Blue Saphire 100g"", ""title"": ""Closeup""}, {""product_id"": ""Dầu Gội Pantene Dưỡng Ẩm Tóc 700ml"", ""title"": ""Pantene""}]",,2024-09-13 12:41:40,2024-09-13 21:28:40
O0000137,91,2024-10-14 11:43:16,558000.0,VND,Bank Transfer,Completed,TikTok Shop,"[{""product_id"": ""Son Lì B.O.M 802 My Cherry Red - Đỏ Cherry (Bản Giới Hạn) 3.1g"", ""title"": ""B.O.M""}]",Ưu tiên giao nhanh,2024-10-14 10:31:16,2024-10-14 18:55:16
O0000138,92,2025-07-06 01:14:07,1928500.5,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Son Bóng Joocyee Dưỡng Ẩm Màu 406 Cam Hồng 3.5g"", ""title"": ""Joocyee""}]",,2025-07-05 23:48:07,2025-07-06 14:11:07
O0000139,92,2025-08-11 19:55:48,2740992.05,VND,Credit Card,Completed,Website,"[{""product_id"": ""Mặt Nạ Purederm Dưỡng Sáng Da Chiết Xuất Đất Sét Hồng 15g"", ""title"": ""Purederm""}]",,2025-08-11 19:33:48,2025-08-11 22:46:48
O0000140,93,2024-06-01 07:40:22,308051.14,VND,COD,Cancelled,TikTok Shop,"[{""product_id"": ""Combo 4 Kem Đánh Răng Colgate Optic White Công Nghệ Sắc Tím 100g"", ""title"": ""Colgate""}]",Ưu tiên giao nhanh,2024-06-01 07:21:22,2024-06-01 12:12:22
O0000141,94,2025-01-21 05:18:08,2431147.82,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Bộ Gội Xả Selsun Ngừa Gàu & Giảm Ngứa Da Đầu (Dầu Gội 50ml + Dầu Xả 100ml)"", ""title"": ""Selsun""}, {""product_id"": ""Son Trang Điểm Flawsome Sun-Kissed - Cam Gạch 3g"", ""title"": ""Flawsome""}, {""product_id"": ""Xịt Dưỡng Tóc Dr.ForHair Hỗ Trợ Mọc Tóc 120ml"", ""title"": ""Dr.ForHair""}]",Yêu cầu gói quà,2025-01-21 04:18:08,2025-01-21 07:18:08
O0000142,95,2024-12-22 22:55:32,853000.0,VND,COD,Completed,Walk-in,"[{""product_id"": ""Kem Dưỡng Toàn Thân Felina Sáng Da Từ Rễ Nhân Sâm 250g"", ""title"": ""Felina""}]",,2024-12-22 21:15:32,2024-12-23 20:05:32
O0000143,96,2025-04-12 01:45:47,498000.0,VND,E-Wallet,Pending,Website,"[{""product_id"": ""Serum Chống Nắng Dưỡng Thể Bioré Sáng Mịn Mát Lạnh 230ml"", ""title"": ""Bioré""}]",,2025-04-12 00:30:47,2025-04-12 13:15:47
O0000144,97,2025-08-17 22:52:57,1167000.0,VND,E-Wallet,Completed,Facebook,"[{""product_id"": ""Kem Lót Che Lỗ Chân Lông SILKYGIRL Màu 01 Natural 15ml"", ""title"": ""Silkygirl""}]",,2025-08-17 21:38:57,2025-08-18 09:22:57
O0000145,98,2025-10-01 11:10:54,3434443.95,VND,Credit Card,Completed,Walk-in,"[{""product_id"": ""Son Kem Lì Australis Mịn Môi Casual - Màu Đỏ Thuần 4g"", ""title"": ""australis""}]",,2025-10-01 09:18:54,2025-10-01 14:07:54
O0000146,99,2025-09-23 15:57:50,3863779.84,VND,COD,Completed,Facebook,"[{""product_id"": ""Xà Phòng Chinoshio Dokudami Cho Mặt & Toàn Thân 130g"", ""title"": ""Chinoshio""}, {""product_id"": ""Son Kem Maybelline Mịn Lì Như Nhung CM06 Gạch Đun 6.4ml"", ""title"": ""Maybelline""}, {""product_id"": ""Dầu Xả Dr.ForHair Dưỡng Tóc Suôn Mượt 250ml"", ""title"": ""Dr.ForHair""}]",,2025-09-23 15:02:50,2025-09-24 13:21:50
O0000147,100,2025-02-04 11:37:56,805000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Chì Kẻ Mày B.O.M 3in1 #01 Gray Brown - Nâu Xám"", ""title"": ""B.O.M""}, {""product_id"": ""Combo Kiss My Body Serum Dưỡng Thể Chống Nắng & Xịt Thơm Toàn Thân Lovely Martini + Tặng Phấn Má Hồng Judydoll Màu 44 (180g+88ml+2g)"", ""title"": ""Kiss My Body""}]",,2025-02-04 10:16:56,2025-02-04 22:02:56
O0000148,101,2025-09-17 13:58:21,225042.35,VND,COD,Completed,Walk-in,"[{""product_id"": ""Combo 3 Kem Đánh Răng Closeup Trắng Bật Tông 3X Blue Saphire 100g"", ""title"": ""Closeup""}]",,2025-09-17 12:14:21,2025-09-18 05:21:21
O0000149,102,2024-01-26 15:05:43,1386000.0,VND,Credit Card,Completed,TikTok Shop,"[{""product_id"": ""Phấn Tươi BYS Mịn Lì, Căng Bóng 01 Tông Tự Nhiên 10g"", ""title"": ""BYS""}]",,2024-01-26 14:38:43,2024-01-26 16:16:43
O0000150,103,2025-03-14 00:54:38,2873313.81,VND,COD,Completed,Website,"[{""product_id"": ""[Mini] Bộ 3 Dưỡng Thể De Memoria 5ml"", ""title"": ""De Memoria""}]",Dùng ví điện tử,2025-03-13 23:49:38,2025-03-14 20:55:38
O0000151,104,2025-09-08 16:03:28,4190017.85,VND,COD,Pending,Zalo,"[{""product_id"": ""Combo 3 Mặt Nạ Emmié Sáng Da Mịn Màng Từ Cam Thảo 23g"", ""title"": ""Emmié by Happy Skin""}, {""product_id"": ""Son Kem Maybelline 30 Coquettish - Hoa Hồng Đỏ 5ml"", ""title"": ""Maybelline""}, {""product_id"": ""Combo Cocoon Gel Rửa Mặt 140ml + Mặt Nạ Bí Đao Giảm Dầu & Mụn 30ml"", ""title"": ""Cocoon""}]",,2025-09-08 14:23:28,2025-09-08 22:34:28
O0000152,105,2025-10-08 00:08:14,1002000.0,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Sữa Chống Nắng La Roche-Posay Dưỡng Sáng Mờ Thâm SPF50+ 50ml"", ""title"": ""La Roche-Posay""}]",Dùng ví điện tử,2025-10-07 22:23:14,2025-10-08 07:18:14
O0000153,105,2024-05-26 03:37:01,321585.21,VND,E-Wallet,Completed,Website,"[{""product_id"": ""Sữa Rửa Mặt CeraVe Cho Da Thường Đến Khô 236ml"", ""title"": ""CeraVe""}]",,2024-05-26 02:49:01,2024-05-26 17:18:01
O0000154,106,2025-10-03 23:11:54,1079000.0,VND,COD,Completed,Website,"[{""product_id"": ""Combo Avène Sữa Chống Nắng Quang Phổ Rộng Cho Da Dầu Mụn 50ml + Xịt Khoáng 50ml"", ""title"": ""Avène""}]",,2025-10-03 22:22:54,2025-10-03 23:32:54
O0000155,106,2025-03-10 13:00:26,3297680.26,VND,E-Wallet,Completed,Walk-in,"[{""product_id"": ""Chì Kẻ Mắt Australis #Chocolate - Màu Nâu"", ""title"": ""australis""}]",,2025-03-10 12:42:26,2025-03-11 11:46:26
O0000156,107,2024-02-04 04:40:06,1190000.0,VND,COD,Completed,Website,"[{""product_id"": ""Mặt Nạ Thạch Luvum Cica Làm Dịu, Hỗ Trợ Phục Hồi Da 33g"", ""title"": ""Luvum""}]",,2024-02-04 04:27:06,2024-02-04 23:54:06
