customer_id,snapshot_date,skin_type,preferred_category,primary_purchase_channel,device_type,traffic_source,price_sensitivity_score,customer_tenure_days,promotion_period_flag,orders_30d,orders_90d,spend_30d,spend_90d,avg_order_value_90d,sessions_30d,product_views_30d,add_to_cart_30d,checkout_start_30d,days_since_last_purchase,orders_30d_vs_prev30d,spend_30d_vs_prev30d,cart_to_checkout_rate,checkout_to_purchase_rate,discount_dependency,email_open_rate_30d,push_open_rate_30d,coupon_used_90d,returns_90d,refund_ratio_90d,complaints_90d,avg_rating_90d,engagement_score_30d,experience_risk_score,will_churn_90d
C01645,2025-12-31,oily,sun_care,online,desktop,referral,0.097,517,1,0,0,0,0,0,0,20,2,0,80,0.0,0.0,0.0,0.0,0.214,0.015,0.012,0,0,0.0,0,4.5,0.72,0.0,1
C03601,2025-06-10,oily,fragrance,store,mobile,organic,0.141,917,0,4,4,4060347,4446661,1111665,20,73,13,8,0,0.0,-0.016,0.615,0.5,0.264,0.449,0.593,2,0,0.0,0,4.5,10.97,0.0,1
C01712,2025-04-17,sensitive,sun_care,store,mobile,email,0.203,411,1,0,1,0,266302,266302,11,39,6,2,44,0.0,-1.0,0.333,0.0,0.399,0.254,0.241,1,0,0.0,0,4.4,5.93,0.0,1
C01501,2025-12-11,combination,fragrance,online,mobile,organic,0.27,750,1,1,1,359035,642476,642476,13,33,2,1,89,-0.333,-0.313,0.5,1.0,0.231,0.357,0.381,0,0,0.0,0,4.4,6.31,0.0,0
C04172,2025-01-22,combination,haircare,store,desktop,email,0.105,864,1,2,3,591724,1084911,361637,8,50,8,4,15,0.0,-0.248,0.5,0.5,0.204,0.398,0.406,1,1,0.333,0,3.9,5.18,0.2,1
C02369,2025-03-25,dry,sun_care,marketplace,mobile,referral,0.163,722,1,2,5,417704,1241274,248254,9,43,5,4,7,0.5,0.294,0.8,0.5,0.279,0.527,0.425,1,0,0.0,0,4.4,5.19,0.0,0
C02795,2025-06-11,dry,bodycare,social,mobile,email,0.363,725,0,1,1,167588,216767,216767,14,72,7,2,109,-0.333,-0.075,0.286,0.5,0.372,0.416,0.441,0,0,0.0,0,4.4,8.18,0.0,0
C02460,2025-11-19,combination,skincare,online,mobile,organic,0.45,446,1,0,0,0,0,0,12,27,0,0,162,0.0,-1.0,0.0,0.0,0.416,0.317,0.172,0,0,0.0,0,4.7,5.61,0.0,0
C04226,2025-12-02,oily,makeup,store,mobile,email,0.053,433,1,0,0,0,0,0,14,41,5,4,118,0.0,0.0,0.8,0.0,0.225,0.438,0.441,0,0,0.0,0,4.7,7.13,0.0,0
C00962,2025-09-26,dry,skincare,marketplace,mobile,organic,0.14,308,1,0,0,0,0,0,5,26,2,0,86,0.0,-1.0,0.0,0.0,0.255,0.326,0.246,0,0,0.0,0,4.4,2.9,0.0,0
C02313,2025-07-24,combination,sun_care,online,mobile,tiktok,0.073,550,0,0,1,0,247376,247376,3,16,0,0,109,0.0,-1.0,0.0,0.0,0.171,0.154,0.047,0,0,0.0,0,4.1,1.68,0.0,1
C04151,2025-02-14,sensitive,fragrance,online,desktop,email,0.218,865,0,2,5,1159299,3507335,701467,19,59,6,3,0,-0.4,-0.163,0.5,0.667,0.327,0.499,0.396,4,0,0.0,0,4.7,9.73,0.0,0
C03941,2025-03-16,normal,fragrance,social,desktop,facebook,0.211,416,0,0,0,0,0,0,14,29,1,0,78,-0.5,-1.0,0.0,0.0,0.227,0.303,0.305,0,0,0.0,0,5.0,6.53,0.0,1
C02919,2025-03-30,dry,sun_care,online,mobile,organic,0.113,1176,0,1,2,297853,796560,398280,18,69,7,3,20,-0.333,1.22,0.429,0.333,0.207,0.577,0.517,1,0,0.0,0,4.6,9.69,0.0,1
C01639,2025-02-15,normal,makeup,online,mobile,organic,0.415,237,1,0,0,0,0,0,9,35,0,0,124,-0.5,-1.0,0.0,0.0,0.488,0.069,0.019,0,0,0.0,0,4.6,4.65,0.0,1
C03198,2025-01-01,normal,fragrance,online,mobile,google_ads,0.168,1101,0,4,4,2195976,2881154,720288,17,68,12,5,0,-0.167,0.115,0.417,0.8,0.382,0.483,0.386,3,0,0.0,0,5.0,9.56,0.0,0
C00161,2025-04-11,oily,bodycare,social,mobile,facebook,0.346,367,1,0,0,0,0,0,12,32,1,1,80,-0.667,0.0,1.0,0.0,0.467,0.26,0.366,1,0,0.0,0,4.6,5.82,0.0,1
C03508,2025-05-15,oily,bodycare,store,mobile,organic,0.27,1134,0,3,3,481523,678820,226273,18,51,9,5,0,0.333,-0.142,0.556,0.6,0.386,0.709,0.373,1,0,0.0,0,4.4,9.27,0.0,0
C01715,2025-04-03,oily,haircare,online,desktop,facebook,0.46,744,0,0,0,0,0,0,9,43,3,0,149,0.0,0.0,0.0,0.0,0.434,0.479,0.041,0,0,0.0,0,4.5,5.07,0.0,0
C01671,2025-12-17,sensitive,bodycare,online,mobile,organic,0.082,271,1,0,0,0,0,0,4,28,3,0,82,-0.5,0.0,0.0,0.0,0.204,0.106,0.02,0,0,0.0,0,5.0,2.62,0.0,0
C04338,2025-07-30,combination,skincare,online,mobile,organic,0.266,1094,1,0,0,0,0,0,17,49,4,0,103,0.0,-1.0,0.0,0.0,0.372,0.532,0.481,0,0,0.0,0,4.4,8.51,0.0,1
C04222,2025-10-02,oily,makeup,online,mobile,google_ads,0.244,988,1,0,1,0,348300,348300,10,53,4,1,50,0.0,0.0,0.25,0.0,0.277,0.565,0.474,1,0,0.0,0,4.1,5.83,0.0,0
C01122,2025-06-13,sensitive,makeup,online,mobile,facebook,0.059,251,1,0,0,0,0,0,7,30,4,1,124,0.0,-1.0,0.25,0.0,0.221,0.424,0.292,0,0,0.0,0,5.0,3.94,0.0,1
C00880,2025-11-25,dry,skincare,online,desktop,organic,0.145,1067,1,1,1,310921,340383,340383,4,21,4,2,27,1.0,2.14,0.5,0.5,0.3,0.24,0.522,0,0,0.0,0,5.0,2.47,0.0,0
C03228,2025-10-27,dry,fragrance,online,mobile,email,0.301,485,1,0,2,0,1343621,671810,14,23,2,0,6,-0.667,0.0,0.0,0.0,0.319,0.371,0.169,0,0,0.0,0,4.7,6.41,0.0,1
C01243,2025-07-29,oily,haircare,online,mobile,organic,0.483,888,1,0,0,0,0,0,12,57,3,1,96,-0.667,-1.0,0.333,0.0,0.371,0.329,0.274,0,0,0.0,0,4.3,6.69,0.0,0
C03762,2025-03-14,sensitive,fragrance,social,mobile,facebook,0.538,1258,0,1,2,753283,1556344,778172,16,53,5,2,30,-0.333,-0.103,0.4,0.5,0.546,0.649,0.448,2,1,0.5,0,3.4,8.29,0.3,0
C00935,2025-12-21,dry,haircare,online,mobile,facebook,0.223,498,1,0,0,0,0,0,2,16,1,0,110,-0.5,-1.0,0.0,0.0,0.241,0.07,0.0,0,0,0.0,0,4.5,1.34,0.0,1
C02480,2025-07-10,sensitive,fragrance,marketplace,desktop,referral,0.416,623,0,2,3,1456770,2247771,749257,12,41,3,3,3,-0.25,-0.092,1.0,0.667,0.359,0.243,0.394,1,0,0.0,0,3.9,6.21,0.0,0
C01916,2025-11-01,dry,skincare,online,mobile,email,0.147,890,0,1,2,619981,1196722,598361,8,26,4,1,35,1.0,-0.323,0.25,1.0,0.346,0.312,0.288,1,0,0.0,0,5.0,4.22,0.0,1
C02745,2025-12-11,sensitive,skincare,online,desktop,organic,0.117,549,0,0,1,0,409027,409027,3,16,1,0,79,0.0,-1.0,0.0,0.0,0.328,0.261,0.135,0,0,0.0,0,4.7,1.74,0.0,0
C04351,2025-11-10,sensitive,bodycare,online,desktop,organic,0.136,321,1,0,0,0,0,0,13,39,7,1,102,0.0,-1.0,0.143,0.0,0.238,0.392,0.15,0,0,0.0,0,4.0,6.79,0.0,0
C00281,2025-02-19,oily,skincare,store,mobile,google_ads,0.475,1009,0,0,1,0,333077,333077,13,41,1,0,48,-0.667,0.0,0.0,0.0,0.409,0.448,0.23,1,0,0.0,0,4.7,6.49,0.0,1
C01160,2025-08-31,dry,fragrance,store,mobile,email,0.286,1053,1,3,3,1913992,1942758,647586,14,66,10,5,0,0.0,-0.055,0.5,0.6,0.386,0.411,0.426,2,1,0.333,0,4.1,8.18,0.2,1
C01708,2025-09-10,dry,fragrance,online,desktop,organic,0.355,868,0,0,1,0,739740,739740,11,47,2,1,53,0.0,-1.0,0.5,0.0,0.29,0.15,0.439,0,0,0.0,0,4.3,5.93,0.0,0
C02053,2025-12-17,combination,bodycare,online,mobile,referral,0.357,908,0,2,2,505387,588801,294400,14,54,7,3,6,-0.4,-0.226,0.429,0.667,0.389,0.582,0.232,0,1,0.5,0,3.6,7.64,0.3,1
C01632,2025-05-25,dry,bodycare,online,mobile,organic,0.662,960,0,0,1,0,388153,388153,10,46,5,0,108,0.0,-1.0,0.0,0.0,0.552,0.208,0.092,0,0,0.0,0,4.6,5.68,0.0,1
C01417,2025-02-10,oily,sun_care,online,mobile,referral,0.684,1124,0,0,1,0,354437,354437,8,50,3,1,22,0.0,0.0,0.333,0.0,0.578,0.356,0.462,1,0,0.0,0,4.8,4.88,0.0,1
C03463,2025-04-01,combination,haircare,social,mobile,facebook,0.427,573,1,0,0,0,0,0,8,32,4,0,95,-0.5,-1.0,0.0,0.0,0.411,0.119,0.323,0,0,0.0,0,4.8,4.4,0.0,0
C03116,2025-09-12,normal,skincare,online,desktop,facebook,0.336,585,0,0,2,0,876608,438304,11,36,4,2,68,0.0,-1.0,0.5,0.0,0.378,0.187,0.266,1,0,0.0,0,4.0,5.72,0.0,1
C03929,2025-04-04,dry,makeup,store,desktop,google_ads,0.429,924,0,0,1,0,379623,379623,11,54,4,1,98,0.0,-1.0,0.25,0.0,0.462,0.304,0.352,1,0,0.0,1,3.1,6.26,0.4,0
C01670,2025-01-03,combination,sun_care,store,desktop,google_ads,0.414,653,0,0,0,0,0,0,19,46,1,0,101,0.0,-1.0,0.0,0.0,0.427,0.395,0.245,0,0,0.0,0,4.9,9.04,0.0,1
C01416,2025-11-17,oily,makeup,online,desktop,google_ads,0.754,785,0,0,1,0,226021,226021,6,32,4,1,79,-0.667,0.0,0.25,0.0,0.547,0.064,0.031,0,0,0.0,0,5.0,3.6,0.0,0
C03600,2025-12-22,sensitive,makeup,online,desktop,email,0.129,738,1,1,2,310585,720828,360414,9,31,6,1,42,1.0,0.482,0.167,1.0,0.221,0.373,0.482,1,0,0.0,0,4.5,4.89,0.0,1
C02674,2025-09-02,normal,haircare,store,mobile,email,0.452,704,0,0,0,0,0,0,9,19,1,0,134,0.0,-1.0,0.0,0.0,0.472,0.137,0.401,1,0,0.0,0,4.2,4.23,0.0,0
C00152,2025-08-30,sensitive,haircare,online,mobile,referral,0.27,1010,1,1,1,187502,352887,352887,13,57,6,2,73,1.0,2.123,0.333,0.5,0.363,0.259,0.115,0,0,0.0,0,4.1,7.27,0.0,1
C02416,2025-12-23,dry,makeup,online,desktop,organic,0.21,683,1,0,0,0,0,0,12,43,2,0,124,0.0,-1.0,0.0,0.0,0.331,0.393,0.294,0,0,0.0,0,5.0,6.21,0.0,0
C03908,2025-02-27,oily,haircare,store,desktop,tiktok,0.283,481,0,0,1,0,213803,213803,8,23,2,0,75,-0.5,0.0,0.0,0.0,0.309,0.387,0.412,0,0,0.0,0,4.2,4.01,0.0,0
C03265,2025-10-24,sensitive,bodycare,social,mobile,email,0.275,168,1,0,0,0,0,0,4,14,1,0,98,0.0,-1.0,0.0,0.0,0.355,0.072,0.109,0,0,0.0,1,3.6,2.08,0.4,1
C00234,2025-11-17,normal,haircare,online,mobile,facebook,0.761,787,0,0,0,0,0,0,3,23,2,0,110,0.0,0.0,0.0,0.0,0.704,0.197,0.191,1,0,0.0,0,5.0,2.01,0.0,0
C03368,2025-03-06,oily,skincare,online,mobile,email,0.356,136,0,0,0,0,0,0,11,27,0,0,115,-0.667,-1.0,0.0,0.0,0.407,0.317,0.139,1,0,0.0,0,3.9,5.21,0.0,1
C03433,2025-04-03,sensitive,bodycare,marketplace,mobile,tiktok,0.67,871,1,0,1,0,255842,255842,20,48,4,1,37,-0.5,0.0,0.25,0.0,0.594,0.32,0.292,0,0,0.0,0,4.1,9.68,0.0,1
C04470,2025-04-07,normal,bodycare,online,mobile,tiktok,0.512,564,0,0,0,0,0,0,4,16,0,0,130,-0.667,-1.0,0.0,0.0,0.531,0.446,0.238,0,0,0.0,0,4.5,2.08,0.0,1
C01210,2025-07-27,normal,bodycare,online,mobile,organic,0.34,1038,1,4,8,512070,2122709,265338,12,48,11,5,6,0.25,0.366,0.455,0.8,0.304,0.434,0.389,2,1,0.125,0,4.7,6.9,0.075,0
C03212,2025-01-29,dry,fragrance,online,mobile,organic,0.32,1054,1,5,6,2775006,4313103,718850,17,79,11,6,0,0.0,0.028,0.545,0.833,0.356,0.448,0.265,0,0,0.0,0,5.0,9.83,0.0,0
C00896,2025-01-30,dry,skincare,social,mobile,facebook,0.069,523,1,0,1,0,269800,269800,17,27,1,0,85,0.0,0.0,0.0,0.0,0.312,0.142,0.244,1,0,0.0,0,4.6,7.67,0.0,0
C01012,2025-01-30,dry,sun_care,store,mobile,facebook,0.235,774,0,1,1,190435,318167,318167,12,48,1,1,99,-0.5,3.125,1.0,1.0,0.35,0.265,0.165,0,0,0.0,0,4.8,6.3,0.0,1
C01591,2025-04-01,oily,fragrance,store,mobile,email,0.41,688,0,1,2,684489,1272536,636268,12,30,5,1,27,1.0,0.101,0.2,1.0,0.4,0.397,0.123,1,0,0.0,0,4.3,6.0,0.0,1
C00042,2025-04-02,oily,skincare,online,mobile,organic,0.229,861,0,6,8,2469434,3137864,392233,10,67,13,7,0,-0.222,0.031,0.538,0.857,0.309,0.766,0.285,6,0,0.0,0,4.3,6.79,0.0,0
C04089,2025-04-27,oily,fragrance,online,mobile,tiktok,0.575,994,0,0,0,0,0,0,10,42,0,0,94,-0.667,-1.0,0.0,0.0,0.393,0.247,0.356,0,0,0.0,0,4.1,5.26,0.0,0
C00948,2025-11-19,normal,haircare,store,mobile,organic,0.279,472,0,1,1,234993,267562,267562,11,19,2,1,133,-0.5,-0.454,0.5,1.0,0.333,0.267,0.171,0,0,0.0,0,5.0,5.09,0.0,0
C02083,2025-07-11,sensitive,skincare,store,mobile,organic,0.539,735,0,1,2,397756,910645,455322,17,24,2,1,27,-0.5,1.166,0.5,1.0,0.471,0.426,0.319,1,0,0.0,0,4.8,7.64,0.0,1
C01866,2025-10-28,combination,bodycare,social,mobile,google_ads,0.304,1240,1,3,4,763851,1247805,311951,13,68,5,3,0,-0.2,-0.06,0.6,1.0,0.401,0.511,0.201,1,0,0.0,0,4.0,7.54,0.0,0
C01854,2025-05-30,normal,haircare,store,mobile,organic,0.551,521,0,0,0,0,0,0,14,27,5,1,134,0.0,-1.0,0.2,0.0,0.425,0.237,0.374,0,0,0.0,0,4.1,6.71,0.0,0
C02255,2025-01-30,normal,skincare,social,mobile,organic,0.599,795,0,0,0,0,0,0,4,14,1,0,113,0.0,0.0,0.0,0.0,0.447,0.104,0.086,1,0,0.0,0,4.7,2.08,0.0,0
C03280,2025-07-02,sensitive,skincare,social,mobile,referral,0.389,1146,1,0,1,0,320944,320944,10,40,5,0,88,0.0,-1.0,0.0,0.0,0.419,0.299,0.438,0,0,0.0,0,4.6,5.5,0.0,0
C00714,2025-08-12,sensitive,haircare,online,mobile,organic,0.615,263,1,0,0,0,0,0,11,32,2,0,105,-0.667,0.0,0.0,0.0,0.579,0.222,0.071,1,0,0.0,0,3.9,5.48,0.0,0
C03729,2025-12-19,sensitive,sun_care,online,mobile,organic,0.092,999,0,0,1,0,293868,293868,19,57,9,4,9,-0.5,-1.0,0.444,0.0,0.287,0.487,0.314,0,0,0.0,0,4.4,9.85,0.0,0
C03709,2025-07-27,combination,haircare,marketplace,mobile,organic,0.436,178,1,0,0,0,0,0,10,19,2,0,79,-0.5,0.0,0.0,0.0,0.407,0.275,0.028,1,0,0.0,0,4.1,4.69,0.0,0
C03594,2025-03-08,oily,skincare,online,mobile,organic,0.52,854,1,0,4,0,1456538,364134,3,13,0,0,0,-0.667,-1.0,0.0,0.0,0.427,0.304,0.422,1,0,0.0,0,4.9,1.59,0.0,1
C01240,2025-05-13,dry,bodycare,social,mobile,email,0.055,1093,1,2,3,819411,844933,281644,14,90,9,4,0,0.0,-0.055,0.444,0.5,0.061,0.575,0.542,0,0,0.0,0,4.4,8.84,0.0,0
C03845,2025-11-01,combination,haircare,online,desktop,facebook,0.792,933,1,1,1,208184,252639,252639,5,32,4,1,90,1.0,-0.103,0.25,1.0,0.569,0.246,0.084,1,0,0.0,0,4.4,3.2,0.0,0
C02691,2025-01-23,oily,bodycare,online,mobile,tiktok,0.223,794,0,0,2,0,740881,370440,25,58,8,0,13,0.0,-1.0,0.0,0.0,0.321,0.413,0.405,0,0,0.0,0,3.9,12.22,0.0,0
C02037,2025-10-27,dry,haircare,online,mobile,facebook,0.306,992,0,0,3,0,726836,242278,9,39,3,1,0,0.0,0.0,0.333,0.0,0.323,0.492,0.363,2,0,0.0,0,4.1,4.95,0.0,0
C00267,2025-08-18,normal,bodycare,online,desktop,organic,0.594,30,1,0,0,0,0,0,4,25,1,0,138,0.0,0.0,0.0,0.0,0.579,0.085,0.0,0,0,0.0,0,4.6,2.41,0.0,0
C03470,2025-06-13,normal,bodycare,online,desktop,facebook,0.589,947,1,0,0,0,0,0,18,44,6,3,98,0.0,-1.0,0.5,0.0,0.429,0.267,0.3,0,0,0.0,0,5.0,8.88,0.0,1
C02817,2025-06-26,combination,haircare,online,mobile,google_ads,0.128,927,1,2,3,500480,1022439,340813,22,57,7,3,3,2.0,0.286,0.429,0.667,0.345,0.415,0.476,0,0,0.0,0,4.3,10.93,0.0,1
C00456,2025-04-29,dry,skincare,online,mobile,facebook,0.139,978,0,1,4,296881,1611457,402864,12,60,5,2,0,-0.333,-0.315,0.4,0.5,0.304,0.542,0.244,1,0,0.0,0,4.0,6.9,0.0,0
C02906,2025-03-20,normal,sun_care,store,mobile,facebook,0.397,638,0,1,1,250550,288153,288153,10,52,6,1,70,1.0,10.231,0.167,1.0,0.386,0.278,0.233,0,0,0.0,0,4.8,5.92,0.0,1
C02337,2025-08-16,dry,bodycare,online,desktop,referral,0.34,997,0,1,1,155293,250452,250452,10,39,6,2,59,0.0,155293.0,0.333,0.5,0.363,0.4,0.235,0,0,0.0,0,4.2,5.53,0.0,0
C04301,2025-01-06,sensitive,fragrance,marketplace,mobile,organic,0.427,964,1,4,4,1849135,1694185,423546,10,58,10,7,0,-0.286,-0.121,0.7,0.571,0.464,0.486,0.425,3,1,0.25,0,4.4,6.34,0.15,0
C00219,2025-11-18,normal,haircare,store,mobile,organic,0.309,316,0,0,0,0,0,0,8,43,5,1,106,0.0,-1.0,0.2,0.0,0.296,0.328,0.365,1,0,0.0,0,4.4,4.79,0.0,1
C02290,2025-11-29,sensitive,sun_care,store,mobile,facebook,0.309,606,0,0,1,0,272292,272292,13,29,4,2,79,-0.5,-0.999,0.5,0.0,0.322,0.341,0.184,0,1,1.0,1,2.1,6.31,1.0,1
C01370,2025-08-06,sensitive,makeup,store,tablet,organic,0.222,808,0,1,3,243672,892534,297511,15,32,4,2,8,-0.5,6.899,0.5,0.5,0.164,0.35,0.185,2,0,0.0,0,4.2,7.2,0.0,1
C00313,2025-06-18,oily,fragrance,online,mobile,google_ads,0.515,1077,0,0,1,0,904184,904184,18,68,5,1,53,0.0,-1.0,0.2,0.0,0.442,0.284,0.471,0,0,0.0,0,4.6,9.54,0.0,0
C03364,2025-11-16,normal,sun_care,social,mobile,email,0.232,964,1,1,2,159066,473242,236621,8,41,4,2,33,1.0,-0.498,0.5,0.5,0.357,0.306,0.725,1,0,0.0,0,3.9,4.67,0.0,0
C01081,2025-10-26,sensitive,skincare,social,mobile,organic,0.172,329,1,0,1,0,314524,314524,3,31,1,0,104,0.0,-1.0,0.0,0.0,0.312,0.043,0.305,0,0,0.0,0,3.9,2.19,0.0,1
C01022,2025-12-10,normal,fragrance,online,mobile,email,0.084,605,0,0,2,0,1991433,995716,15,58,3,0,18,-0.5,0.0,0.0,0.0,0.243,0.364,0.367,1,0,0.0,0,4.7,7.92,0.0,0
C02420,2025-02-09,sensitive,haircare,online,desktop,email,0.423,582,0,0,1,0,308821,308821,9,34,5,1,56,0.0,-1.0,0.2,0.0,0.399,0.27,0.355,0,0,0.0,0,4.2,4.92,0.0,0
C02278,2025-06-18,combination,skincare,social,mobile,organic,0.127,643,1,0,2,0,657119,328559,4,27,3,1,81,0.0,0.0,0.333,0.0,0.23,0.501,0.299,0,0,0.0,1,4.2,2.59,0.4,0
C04081,2025-11-29,sensitive,skincare,marketplace,tablet,email,0.365,30,1,0,0,0,0,0,3,20,0,0,67,0.0,0.0,0.0,0.0,0.396,0.015,0.106,0,0,0.0,0,5.0,1.8,0.0,0
C01847,2025-06-26,sensitive,skincare,store,desktop,facebook,0.478,852,1,0,1,0,429337,429337,22,38,3,0,73,0.0,0.0,0.0,0.0,0.469,0.441,0.388,0,0,0.0,0,4.3,10.12,0.0,1
C01640,2025-06-11,combination,bodycare,online,desktop,tiktok,0.471,926,1,2,2,218394,429453,214726,8,51,7,4,58,-0.4,-0.303,0.571,0.5,0.392,0.446,0.41,1,0,0.0,0,5.0,5.15,0.0,0
C02773,2025-06-11,dry,sun_care,online,mobile,facebook,0.561,856,1,1,1,298251,277865,277865,10,44,4,2,80,0.0,-0.167,0.5,0.5,0.49,0.211,0.079,1,0,0.0,0,4.6,5.56,0.0,1
C03896,2025-08-21,oily,sun_care,online,mobile,facebook,0.7,621,1,0,0,0,0,0,11,42,1,1,88,-0.667,0.0,1.0,0.0,0.504,0.341,0.324,0,0,0.0,0,4.5,5.72,0.0,1
C00611,2025-09-25,sensitive,makeup,store,mobile,organic,0.577,923,0,0,0,0,0,0,11,46,4,1,145,0.0,0.0,0.25,0.0,0.461,0.25,0.168,0,0,0.0,0,3.8,6.02,0.0,0
C00425,2025-05-19,sensitive,bodycare,online,mobile,organic,0.596,945,1,1,1,173606,276130,276130,13,47,5,2,77,-0.333,-0.582,0.4,0.5,0.403,0.288,0.099,0,0,0.0,0,4.2,6.91,0.0,0
C02832,2025-07-03,oily,sun_care,marketplace,mobile,organic,0.123,717,1,2,4,386435,1461389,365347,16,60,8,3,0,0.5,-0.3,0.375,0.667,0.286,0.388,0.228,0,0,0.0,1,3.1,8.68,0.4,0
C03124,2025-10-10,dry,sun_care,social,mobile,tiktok,0.205,624,1,1,2,96824,323114,161557,12,48,5,2,40,-0.333,-0.626,0.4,0.5,0.258,0.291,0.299,0,0,0.0,0,4.4,6.54,0.0,1
C03879,2025-02-04,dry,makeup,social,mobile,google_ads,0.329,1134,1,6,6,1321492,1601738,266956,23,74,13,8,0,-0.222,0.093,0.615,0.75,0.373,0.434,0.398,4,0,0.0,0,4.2,12.2,0.0,0
C01295,2025-02-16,sensitive,haircare,online,tablet,facebook,0.565,544,1,0,0,0,0,0,14,41,0,0,122,0.0,-1.0,0.0,0.0,0.452,0.057,0.242,0,0,0.0,0,3.8,6.83,0.0,1
C00432,2025-05-18,normal,bodycare,online,mobile,google_ads,0.338,765,0,1,1,75789,275326,275326,5,32,4,1,79,0.0,75789.0,0.25,1.0,0.405,0.375,0.208,1,1,1.0,0,3.7,3.2,0.6,0
C02527,2025-09-15,oily,makeup,online,mobile,facebook,0.467,879,1,0,2,0,392285,196142,16,42,3,2,34,-0.667,-1.0,0.667,0.0,0.361,0.498,0.468,0,0,0.0,0,4.5,7.84,0.0,1
C04470,2025-03-01,normal,bodycare,online,mobile,google_ads,0.512,626,0,1,1,158885,250798,250798,8,49,5,2,59,-0.333,-0.372,0.4,0.5,0.43,0.215,0.166,0,0,0.0,0,4.4,4.97,0.0,0
C02201,2025-12-18,normal,fragrance,online,desktop,email,0.334,251,0,0,0,0,0,0,4,15,0,0,87,0.0,0.0,0.0,0.0,0.325,0.064,0.201,0,0,0.0,1,3.5,2.05,0.4,0
C01500,2025-11-13,normal,sun_care,store,desktop,organic,0.568,519,1,0,0,0,0,0,7,33,2,0,99,0.0,-1.0,0.0,0.0,0.563,0.241,0.33,1,0,0.0,0,3.7,3.91,0.0,0
C01984,2025-01-31,dry,skincare,social,mobile,organic,0.473,625,1,2,2,365825,761091,380545,18,54,5,2,23,-0.25,0.565,0.4,1.0,0.52,0.4,0.311,2,0,0.0,0,5.0,9.12,0.0,0
C00380,2025-09-19,dry,fragrance,online,desktop,organic,0.243,761,1,0,0,0,0,0,14,27,1,0,118,-0.667,-1.0,0.0,0.0,0.366,0.16,0.39,1,0,0.0,0,5.0,6.47,0.0,1
C00553,2025-10-08,oily,skincare,store,desktop,tiktok,0.164,1120,0,0,1,0,371433,371433,7,46,8,2,94,0.0,0.0,0.25,0.0,0.309,0.381,0.401,1,1,1.0,0,2.6,4.66,0.6,0
C04160,2025-02-06,sensitive,skincare,social,mobile,tiktok,0.32,890,0,0,0,0,0,0,6,29,2,1,127,0.0,0.0,0.5,0.0,0.406,0.177,0.294,0,0,0.0,0,4.7,3.39,0.0,0
C02036,2025-12-17,oily,haircare,online,mobile,email,0.461,669,0,0,0,0,0,0,15,27,2,1,119,-0.667,0.0,0.5,0.0,0.387,0.279,0.303,0,0,0.0,0,4.3,6.93,0.0,0
C01832,2025-01-18,combination,skincare,online,mobile,organic,0.135,935,1,1,3,416183,1243812,414604,19,75,7,2,0,0.0,-0.369,0.286,0.5,0.287,0.322,0.434,0,1,0.333,0,3.6,10.27,0.2,0
C00516,2025-09-20,combination,haircare,online,tablet,facebook,0.269,821,1,0,0,0,0,0,21,73,4,2,111,0.0,0.0,0.5,0.0,0.289,0.377,0.407,0,0,0.0,0,4.4,10.83,0.0,0
C02100,2025-06-11,dry,makeup,store,desktop,google_ads,0.337,771,0,1,2,176197,835356,417678,19,42,3,2,2,1.0,176197.0,0.667,0.5,0.285,0.717,0.539,0,0,0.0,0,3.6,9.04,0.0,0
C03586,2025-04-22,normal,skincare,social,desktop,organic,0.63,441,1,0,0,0,0,0,1,3,1,0,128,-0.667,-1.0,0.0,0.0,0.526,0.124,0.079,0,0,0.0,0,4.5,0.55,0.0,1
C01348,2025-11-28,combination,bodycare,store,mobile,referral,0.207,768,1,0,0,0,0,0,10,44,3,0,119,0.0,-1.0,0.0,0.0,0.321,0.431,0.356,0,0,0.0,0,4.5,5.5,0.0,0
C00436,2025-01-05,dry,bodycare,social,desktop,organic,0.677,821,0,1,2,348281,611554,305777,6,65,4,1,53,-0.333,0.28,0.25,1.0,0.546,0.378,0.245,1,0,0.0,0,4.7,4.59,0.0,1
C01831,2025-10-09,oily,makeup,online,mobile,facebook,0.107,810,1,2,3,520589,980653,326884,8,50,6,3,0,-0.4,0.42,0.5,0.667,0.273,0.605,0.399,0,1,0.333,0,4.4,5.06,0.2,0
C01983,2025-09-22,combination,skincare,social,mobile,google_ads,0.379,322,1,1,1,196721,434431,434431,10,29,3,1,87,-0.333,-0.452,0.333,1.0,0.371,0.208,0.3,1,0,0.0,0,4.3,5.05,0.0,1
C03092,2025-10-04,dry,fragrance,online,mobile,organic,0.212,229,1,0,0,0,0,0,5,30,0,0,99,0.0,-1.0,0.0,0.0,0.293,0.109,0.0,1,0,0.0,0,4.3,2.9,0.0,1
C01497,2025-09-23,dry,makeup,online,desktop,referral,0.379,787,0,0,1,0,376123,376123,12,88,5,1,88,0.0,-1.0,0.2,0.0,0.289,0.416,0.301,1,0,0.0,0,4.7,7.74,0.0,1
C02781,2025-02-12,normal,fragrance,store,mobile,organic,0.303,1205,1,1,3,537796,3113439,1037813,17,39,4,2,19,-0.5,-0.199,0.5,0.5,0.313,0.39,0.483,1,0,0.0,1,3.5,8.21,0.4,1
